"day","month","year","modern_site_code","historical_site_code","start_time","number","time_seg","HSF","notes","scientific_name","common_name","species_code","order","family"
17,3,2021,"TSTE1","TSTE","8:02",2,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
17,3,2021,"TSTE1","TSTE","8:02",2,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
8,5,2021,"TSTE1","TSTE","8:34",2,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
8,5,2021,"TSTE1","TSTE","8:34",2,3,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",1,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
8,5,2021,"TSTE1","TSTE","8:34",2,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
8,5,2021,"TSTE1","TSTE","8:34",1,2,"H","","Zoothera neilgherriensis","Nilgiri Thrush","NITH","Passeriformes","Turdidae (Thrushes and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",2,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
17,3,2021,"TSTE1","TSTE","8:02",1,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
17,3,2021,"TSTE1","TSTE","8:02",1,2,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
23,2,2021,"TSTE1","TSTE","7:34",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
17,3,2021,"TSTE1","TSTE","8:02",4,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
17,3,2021,"TSTE1","TSTE","8:02",3,3,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
8,5,2021,"TSTE1","TSTE","8:34",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
17,3,2021,"TSTE1","TSTE","8:02",1,2,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
23,2,2021,"TSTE1","TSTE","7:34",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
23,2,2021,"TSTE1","TSTE","7:34",3,2,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
23,2,2021,"TSTE1","TSTE","7:34",2,2,"S","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
17,3,2021,"TSTE1","TSTE","8:02",3,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
17,3,2021,"TSTE1","TSTE","8:02",1,3,"S","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
8,5,2021,"TSTE1","TSTE","8:34",4,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
8,5,2021,"TSTE1","TSTE","8:34",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
8,5,2021,"TSTE1","TSTE","8:34",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
23,2,2021,"TSTE1","TSTE","7:34",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
23,2,2021,"TSTE1","TSTE","7:34",1,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
17,3,2021,"TSTE1","TSTE","8:02",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
8,5,2021,"TSTE1","TSTE","8:34",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
9,3,2021,"WLTN1","WLTN","9:06",1,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
4,5,2021,"WLTN1","WLTN","6:33",1,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
4,5,2021,"WLTN1","WLTN","6:33",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN1","WLTN","7:35",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
9,3,2021,"WLTN1","WLTN","9:06",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
9,3,2021,"WLTN1","WLTN","9:06",1,2,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
4,5,2021,"WLTN1","WLTN","6:33",1,2,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
25,12,2020,"WLTN1","WLTN","7:35",2,3,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
9,3,2021,"WLTN1","WLTN","9:06",1,2,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
25,12,2020,"WLTN1","WLTN","7:35",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN1","WLTN","7:35",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
9,3,2021,"WLTN1","WLTN","9:06",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
4,5,2021,"WLTN1","WLTN","6:33",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
25,12,2020,"WLTN1","WLTN","7:35",1,2,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
9,3,2021,"WLTN1","WLTN","9:06",2,2,"S","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
4,5,2021,"WLTN1","WLTN","6:33",2,3,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
9,3,2021,"WLTN1","WLTN","9:06",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
4,5,2021,"WLTN1","WLTN","6:33",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
4,5,2021,"WLTN1","WLTN","6:33",2,2,"S","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN1","WLTN","7:35",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"WLTN1","WLTN","9:06",3,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"WLTN1","WLTN","6:33",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"WLTN1","WLTN","6:33",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"WLTN1","WLTN","6:33",1,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
4,5,2021,"WLTN1","WLTN","6:33",1,3,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN1","WLTN","7:35",1,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
25,12,2020,"WLTN1","WLTN","7:35",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
9,3,2021,"WLTN1","WLTN","9:06",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
4,5,2021,"WLTN1","WLTN","6:33",4,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
9,3,2021,"WLTN1","WLTN","9:06",1,3,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN1","WLTN","7:35",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
25,12,2020,"WLTN1","WLTN","7:35",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
9,3,2021,"WLTN1","WLTN","9:06",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
9,3,2021,"WLTN1","WLTN","9:06",2,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"WLTN1","WLTN","6:33",4,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"WLTN1","WLTN","6:33",2,3,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"WLTN1","WLTN","6:33",2,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
25,12,2020,"WLTN1","WLTN","7:35",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
9,3,2021,"WLTN1","WLTN","9:06",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"WLTN1","WLTN","6:33",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"WLTN1","WLTN","6:33",1,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
25,12,2020,"WLTN2","WLTN","6:57",2,1,"H","","Chalcophaps indica","Asian Emerald Dove","AEDO","Columbiformes","Columbidae (Pigeons and Doves)"
4,5,2021,"WLTN2","WLTN","6:00",1,2,"H","","Chalcophaps indica","Asian Emerald Dove","AEDO","Columbiformes","Columbidae (Pigeons and Doves)"
9,3,2021,"WLTN2","WLTN","8:25",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
4,5,2021,"WLTN2","WLTN","6:00",1,2,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"WLTN2","WLTN","8:25",1,3,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",1,3,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",2,1,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",1,3,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
25,12,2020,"WLTN2","WLTN","6:57",2,2,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",3,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",1,3,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
25,12,2020,"WLTN2","WLTN","6:57",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN2","WLTN","6:57",1,3,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
9,3,2021,"WLTN2","WLTN","8:25",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
25,12,2020,"WLTN2","WLTN","6:57",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,2,"S","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
25,12,2020,"WLTN2","WLTN","6:57",1,2,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
4,5,2021,"WLTN2","WLTN","6:00",1,2,"S","","Psittacula columboides","Malabar Parakeet","MAPA","Psittaciformes","Psittaculidae (Old World Parrots)"
25,12,2020,"WLTN2","WLTN","6:57",3,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
25,12,2020,"WLTN2","WLTN","6:57",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
25,12,2020,"WLTN2","WLTN","6:57",2,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"WLTN2","WLTN","8:25",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"WLTN2","WLTN","6:00",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"WLTN2","WLTN","6:00",2,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
9,3,2021,"WLTN2","WLTN","8:25",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
9,3,2021,"WLTN2","WLTN","8:25",1,2,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
4,5,2021,"WLTN2","WLTN","6:00",4,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
25,12,2020,"WLTN2","WLTN","6:57",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
9,3,2021,"WLTN2","WLTN","8:25",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",2,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",1,1,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
4,5,2021,"WLTN2","WLTN","6:00",2,3,"H","","Galloperdix spadicea","Red Spurfowl","RESP","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
25,12,2020,"WLTN2","WLTN","6:57",4,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
9,3,2021,"WLTN2","WLTN","8:25",6,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"WLTN2","WLTN","6:00",10,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"WLTN2","WLTN","6:00",3,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
25,12,2020,"WLTN2","WLTN","6:57",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
9,3,2021,"WLTN2","WLTN","8:25",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
4,5,2021,"WLTN2","WLTN","6:00",1,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
25,12,2020,"WLTN2","WLTN","6:57",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
9,3,2021,"WLTN2","WLTN","8:25",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"WLTN2","WLTN","6:00",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"WLTN2","WLTN","6:00",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"WLTN2","WLTN","6:00",2,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H/S","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
1,3,2021,"WTCM1","WTCM","7:31",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
11,5,2021,"WTCM1","WTCM","6:57",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
1,3,2021,"WTCM1","WTCM","7:31",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
1,3,2021,"WTCM1","WTCM","7:31",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
11,5,2021,"WTCM1","WTCM","6:57",2,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
1,3,2021,"WTCM1","WTCM","7:31",4,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
11,5,2021,"WTCM1","WTCM","6:57",4,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
1,3,2021,"WTCM1","WTCM","7:31",2,2,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM1","WTCM","6:57",2,1,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
1,3,2021,"WTCM1","WTCM","7:31",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,5,2021,"WTCM1","WTCM","6:57",3,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
1,3,2021,"WTCM1","WTCM","7:31",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H/S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
1,3,2021,"WTCM1","WTCM","7:31",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
1,3,2021,"WTCM1","WTCM","7:31",2,3,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,5,2021,"WTCM1","WTCM","6:57",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
1,3,2021,"WTCM1","WTCM","7:31",1,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
11,5,2021,"WTCM1","WTCM","6:57",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
11,5,2021,"WTCM2","WTCM","5:58",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
11,5,2021,"WTCM2","WTCM","5:58",1,1,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
1,3,2021,"WTCM2","WTCM","6:25",2,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
11,5,2021,"WTCM2","WTCM","5:58",2,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
1,3,2021,"WTCM2","WTCM","6:25",2,1,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
1,3,2021,"WTCM2","WTCM","6:25",1,3,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM2","WTCM","5:58",2,1,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM2","WTCM","5:58",1,2,"H","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM2","WTCM","5:58",1,3,"H/S","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
11,5,2021,"WTCM2","WTCM","5:58",1,3,"S","","Anthus nilghiriensis","Nilgiri Pipit","NIPI","Passeriformes","Motacillidae (Wagtails and Pipits)"
1,3,2021,"WTCM2","WTCM","6:25",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,5,2021,"WTCM2","WTCM","5:58",1,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
1,3,2021,"WTCM2","WTCM","6:25",1,1,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
